lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
SFPQ,hsa-miR-139-3p,JUN,5.16988186,38.564139253198
SFPQ,hsa-miR-139-3p,JUN,29.36503178,38.564139253198
SFPQ,hsa-miR-139-3p,JUN,-1.203245645,38.564139253198
SFPQ,hsa-miR-139-3p,MIDN,5.16988186,4.5390645886677
SFPQ,hsa-miR-139-3p,MIDN,29.36503178,4.5390645886677
SFPQ,hsa-miR-139-3p,MIDN,-1.203245645,4.5390645886677
SFPQ,hsa-miR-139-3p,CDS2,5.16988186,3.7324350673038
SFPQ,hsa-miR-139-3p,CDS2,29.36503178,3.7324350673038
SFPQ,hsa-miR-139-3p,CDS2,-1.203245645,3.7324350673038
SFPQ,hsa-miR-139-3p,HNRNPF,5.16988186,2.68018209283298
SFPQ,hsa-miR-139-3p,HNRNPF,29.36503178,2.68018209283298
SFPQ,hsa-miR-139-3p,HNRNPF,-1.203245645,2.68018209283298
SFPQ,hsa-miR-139-3p,PTGES3,5.16988186,39.394730047888
SFPQ,hsa-miR-139-3p,PTGES3,29.36503178,39.394730047888
SFPQ,hsa-miR-139-3p,PTGES3,-1.203245645,39.394730047888
SFPQ,hsa-miR-139-3p,RTN4,5.16988186,50.137445048835
SFPQ,hsa-miR-139-3p,RTN4,29.36503178,50.137445048835
SFPQ,hsa-miR-139-3p,RTN4,-1.203245645,50.137445048835
SFPQ,hsa-miR-139-3p,APP,5.16988186,29.978152160322
SFPQ,hsa-miR-139-3p,APP,29.36503178,29.978152160322
SFPQ,hsa-miR-139-3p,APP,-1.203245645,29.978152160322
SFPQ,hsa-miR-139-3p,CKB,5.16988186,4.2512739186432
SFPQ,hsa-miR-139-3p,CKB,29.36503178,4.2512739186432
SFPQ,hsa-miR-139-3p,CKB,-1.203245645,4.2512739186432
SFPQ,hsa-miR-139-3p,VIM,5.16988186,498.79014251024
SFPQ,hsa-miR-139-3p,VIM,29.36503178,498.79014251024
SFPQ,hsa-miR-139-3p,VIM,-1.203245645,498.79014251024
SFPQ,hsa-miR-139-3p,LRPPRC,5.16988186,12.043808749747
SFPQ,hsa-miR-139-3p,LRPPRC,29.36503178,12.043808749747
SFPQ,hsa-miR-139-3p,LRPPRC,-1.203245645,12.043808749747
SFPQ,hsa-miR-139-3p,NCKAP1,5.16988186,2.3439817969125
SFPQ,hsa-miR-139-3p,NCKAP1,29.36503178,2.3439817969125
SFPQ,hsa-miR-139-3p,NCKAP1,-1.203245645,2.3439817969125
SFPQ,hsa-miR-139-3p,HMGB2,5.16988186,2.5007476608177
SFPQ,hsa-miR-139-3p,HMGB2,29.36503178,2.5007476608177
SFPQ,hsa-miR-139-3p,HMGB2,-1.203245645,2.5007476608177
SFPQ,hsa-miR-139-3p,DUSP1,5.16988186,4.98168337766401
SFPQ,hsa-miR-139-3p,DUSP1,29.36503178,4.98168337766401
SFPQ,hsa-miR-139-3p,DUSP1,-1.203245645,4.98168337766401
SFPQ,hsa-miR-139-3p,ZNF217,5.16988186,20.914569302248
SFPQ,hsa-miR-139-3p,ZNF217,29.36503178,20.914569302248
SFPQ,hsa-miR-139-3p,ZNF217,-1.203245645,20.914569302248
SFPQ,hsa-miR-139-3p,NOB1,5.16988186,7.817193797638
SFPQ,hsa-miR-139-3p,NOB1,29.36503178,7.817193797638
SFPQ,hsa-miR-139-3p,NOB1,-1.203245645,7.817193797638
SFPQ,hsa-miR-139-3p,TMSB4X,5.16988186,390.2238275594
SFPQ,hsa-miR-139-3p,TMSB4X,29.36503178,390.2238275594
SFPQ,hsa-miR-139-3p,TMSB4X,-1.203245645,390.2238275594
SFPQ,hsa-miR-139-3p,AZIN1,5.16988186,6.01879502086501
SFPQ,hsa-miR-139-3p,AZIN1,29.36503178,6.01879502086501
SFPQ,hsa-miR-139-3p,AZIN1,-1.203245645,6.01879502086501
SFPQ,hsa-miR-139-3p,CD164,5.16988186,5.71351192406098
SFPQ,hsa-miR-139-3p,CD164,29.36503178,5.71351192406098
SFPQ,hsa-miR-139-3p,CD164,-1.203245645,5.71351192406098
SFPQ,hsa-miR-139-3p,HNRNPU,5.16988186,33.987954581
SFPQ,hsa-miR-139-3p,HNRNPU,29.36503178,33.987954581
SFPQ,hsa-miR-139-3p,HNRNPU,-1.203245645,33.987954581
SFPQ,hsa-miR-139-3p,PNRC1,5.16988186,35.6064028939861
SFPQ,hsa-miR-139-3p,PNRC1,29.36503178,35.6064028939861
SFPQ,hsa-miR-139-3p,PNRC1,-1.203245645,35.6064028939861
SFPQ,hsa-miR-139-3p,MCL1,5.16988186,46.36140529674
SFPQ,hsa-miR-139-3p,MCL1,29.36503178,46.36140529674
SFPQ,hsa-miR-139-3p,MCL1,-1.203245645,46.36140529674
SFPQ,hsa-miR-139-3p,DYNLL2,5.16988186,3.3067584692116
SFPQ,hsa-miR-139-3p,DYNLL2,29.36503178,3.3067584692116
SFPQ,hsa-miR-139-3p,DYNLL2,-1.203245645,3.3067584692116
SFPQ,hsa-miR-139-3p,YWHAQ,5.16988186,64.68713545038
SFPQ,hsa-miR-139-3p,YWHAQ,29.36503178,64.68713545038
SFPQ,hsa-miR-139-3p,YWHAQ,-1.203245645,64.68713545038
SFPQ,hsa-miR-139-3p,KDM6B,5.16988186,-1.5107608156523
SFPQ,hsa-miR-139-3p,KDM6B,29.36503178,-1.5107608156523
SFPQ,hsa-miR-139-3p,KDM6B,-1.203245645,-1.5107608156523
SFPQ,hsa-miR-139-3p,TGIF2,5.16988186,-4.52467360409531
SFPQ,hsa-miR-139-3p,TGIF2,29.36503178,-4.52467360409531
SFPQ,hsa-miR-139-3p,TGIF2,-1.203245645,-4.52467360409531
SFPQ,hsa-miR-139-3p,ITM2B,5.16988186,37.864752300276
SFPQ,hsa-miR-139-3p,ITM2B,29.36503178,37.864752300276
SFPQ,hsa-miR-139-3p,ITM2B,-1.203245645,37.864752300276
SFPQ,hsa-miR-139-3p,MFSD6,5.16988186,6.8300688281826
SFPQ,hsa-miR-139-3p,MFSD6,29.36503178,6.8300688281826
SFPQ,hsa-miR-139-3p,MFSD6,-1.203245645,6.8300688281826
SFPQ,hsa-miR-139-3p,ADIPOR2,5.16988186,2.9479607080624
SFPQ,hsa-miR-139-3p,ADIPOR2,29.36503178,2.9479607080624
SFPQ,hsa-miR-139-3p,ADIPOR2,-1.203245645,2.9479607080624
SFPQ,hsa-miR-139-3p,GLO1,5.16988186,58.897400838191
SFPQ,hsa-miR-139-3p,GLO1,29.36503178,58.897400838191
SFPQ,hsa-miR-139-3p,GLO1,-1.203245645,58.897400838191
SFPQ,hsa-miR-139-3p,UBE2Z,5.16988186,19.806658556104
SFPQ,hsa-miR-139-3p,UBE2Z,29.36503178,19.806658556104
SFPQ,hsa-miR-139-3p,UBE2Z,-1.203245645,19.806658556104
SFPQ,hsa-miR-139-3p,INSIG1,5.16988186,84.250727011279
SFPQ,hsa-miR-139-3p,INSIG1,29.36503178,84.250727011279
SFPQ,hsa-miR-139-3p,INSIG1,-1.203245645,84.250727011279
SFPQ,hsa-miR-139-3p,ARFGEF2,5.16988186,2.076642859003
SFPQ,hsa-miR-139-3p,ARFGEF2,29.36503178,2.076642859003
SFPQ,hsa-miR-139-3p,ARFGEF2,-1.203245645,2.076642859003
SFPQ,hsa-miR-139-3p,RBBP7,5.16988186,21.6823305339399
SFPQ,hsa-miR-139-3p,RBBP7,29.36503178,21.6823305339399
SFPQ,hsa-miR-139-3p,RBBP7,-1.203245645,21.6823305339399
SFPQ,hsa-miR-139-3p,AAK1,5.16988186,-6.0060574385931
UBP1,hsa-miR-18a-3p,ACSL4,9.106144853,33.870420329636
UBP1,hsa-miR-18a-3p,ACSL4,2.316517771,33.870420329636
UBP1,hsa-miR-18a-3p,TMEM107,9.106144853,2.53510329826428
UBP1,hsa-miR-18a-3p,TMEM107,2.316517771,2.53510329826428
UBP1,hsa-miR-18a-3p,SNX5,9.106144853,14.1754959190244
UBP1,hsa-miR-18a-3p,SNX5,2.316517771,14.1754959190244
UBP1,hsa-miR-18a-3p,STAT3,9.106144853,10.724659140473
UBP1,hsa-miR-18a-3p,STAT3,2.316517771,10.724659140473
UBP1,hsa-miR-18a-3p,RAB11FIP2,9.106144853,1.8084298180239
UBP1,hsa-miR-18a-3p,RAB11FIP2,2.316517771,1.8084298180239
UBP1,hsa-miR-18a-3p,FAM53C,9.106144853,17.9412545602294
UBP1,hsa-miR-18a-3p,FAM53C,2.316517771,17.9412545602294
UBP1,hsa-miR-18a-3p,POU2F1,9.106144853,-6.3507196052707
UBP1,hsa-miR-18a-3p,POU2F1,2.316517771,-6.3507196052707
UBP1,hsa-miR-18a-3p,KRAS,9.106144853,1.4226535731489
UBP1,hsa-miR-18a-3p,KRAS,2.316517771,1.4226535731489
UBP1,hsa-miR-18a-3p,CSNK1D,9.106144853,7.9383139446649
UBP1,hsa-miR-18a-3p,CSNK1D,2.316517771,7.9383139446649
UBP1,hsa-miR-18a-3p,RBPJ,9.106144853,10.154159137913
UBP1,hsa-miR-18a-3p,RBPJ,2.316517771,10.154159137913
UBP1,hsa-miR-18a-3p,MAT2A,9.106144853,11.919618738829
UBP1,hsa-miR-18a-3p,MAT2A,2.316517771,11.919618738829
UBP1,hsa-miR-18a-3p,AHCYL1,9.106144853,38.516577403627
UBP1,hsa-miR-18a-3p,AHCYL1,2.316517771,38.516577403627
UBP1,hsa-miR-18a-3p,GALT,9.106144853,-1.9530478600964
UBP1,hsa-miR-18a-3p,GALT,2.316517771,-1.9530478600964
UBP1,hsa-miR-18a-3p,MOB1A,9.106144853,10.261636021282
UBP1,hsa-miR-18a-3p,MOB1A,2.316517771,10.261636021282
UBP1,hsa-miR-18a-3p,NPAT,9.106144853,2.984354145854
UBP1,hsa-miR-18a-3p,NPAT,2.316517771,2.984354145854
UBP1,hsa-miR-18a-3p,PATZ1,9.106144853,1.73543758004585
UBP1,hsa-miR-18a-3p,PATZ1,2.316517771,1.73543758004585
UBP1,hsa-miR-18a-3p,PPM1A,9.106144853,4.2134877202225
UBP1,hsa-miR-18a-3p,PPM1A,2.316517771,4.2134877202225
UBP1,hsa-miR-18a-3p,UBA1,9.106144853,59.139512124301
UBP1,hsa-miR-18a-3p,UBA1,2.316517771,59.139512124301
UBP1,hsa-miR-18a-3p,SCD,9.106144853,72.218781740734
UBP1,hsa-miR-18a-3p,SCD,2.316517771,72.218781740734
UBP1,hsa-miR-18a-3p,GNAS,9.106144853,61.573691617554
UBP1,hsa-miR-18a-3p,GNAS,2.316517771,61.573691617554
UBP1,hsa-miR-18a-3p,NR1H2,9.106144853,10.3624071173899
UBP1,hsa-miR-18a-3p,NR1H2,2.316517771,10.3624071173899
UBP1,hsa-miR-18a-3p,UHMK1,9.106144853,-5.898659535462
UBP1,hsa-miR-18a-3p,UHMK1,2.316517771,-5.898659535462
UBP1,hsa-miR-18a-3p,PHC2,9.106144853,33.05677697742
UBP1,hsa-miR-18a-3p,PHC2,2.316517771,33.05677697742
UBP1,hsa-miR-18a-3p,RNF145,9.106144853,3.563108030991
UBP1,hsa-miR-18a-3p,RNF145,2.316517771,3.563108030991
UBP1,hsa-miR-18a-3p,MEF2C,9.106144853,17.104031706946
UBP1,hsa-miR-18a-3p,MEF2C,2.316517771,17.104031706946
UBP1,hsa-miR-18a-3p,CCDC71L,9.106144853,5.924990353687
UBP1,hsa-miR-18a-3p,CCDC71L,2.316517771,5.924990353687
UBP1,hsa-miR-18a-3p,BRWD1,9.106144853,-7.81043798267279
UBP1,hsa-miR-18a-3p,BRWD1,2.316517771,-7.81043798267279
UBP1,hsa-miR-18a-3p,NUFIP2,9.106144853,-8.941175257401
UBP1,hsa-miR-18a-3p,NUFIP2,2.316517771,-8.941175257401
UBP1,hsa-miR-18a-3p,IRGQ,9.106144853,-50.994148101536
UBP1,hsa-miR-18a-3p,IRGQ,2.316517771,-50.994148101536
UBP1,hsa-miR-18a-3p,ARF4,9.106144853,22.5420666206448
UBP1,hsa-miR-18a-3p,ARF4,2.316517771,22.5420666206448
UBP1,hsa-miR-18a-3p,GIGYF1,9.106144853,-5.42054511270539
UBP1,hsa-miR-18a-3p,GIGYF1,2.316517771,-5.42054511270539
UBP1,hsa-miR-18a-3p,PRKAR1A,9.106144853,13.996906637549
UBP1,hsa-miR-18a-3p,PRKAR1A,2.316517771,13.996906637549
UBP1,hsa-miR-18a-3p,CSDE1,9.106144853,86.1991542863821
UBP1,hsa-miR-18a-3p,CSDE1,2.316517771,86.1991542863821
UBP1,hsa-miR-18a-3p,STARD7,9.106144853,28.760753057211
UBP1,hsa-miR-18a-3p,STARD7,2.316517771,28.760753057211
UBP1,hsa-miR-18a-3p,DBN1,9.106144853,16.67657795018
UBP1,hsa-miR-18a-3p,DBN1,2.316517771,16.67657795018
UBP1,hsa-miR-18a-3p,KDM6B,9.106144853,-1.5107608156523
UBP1,hsa-miR-18a-3p,KDM6B,2.316517771,-1.5107608156523
UBP1,hsa-miR-18a-3p,NIPBL,9.106144853,23.430534648789
UBP1,hsa-miR-18a-3p,NIPBL,2.316517771,23.430534648789
UBP1,hsa-miR-18a-3p,OTUD4,9.106144853,-8.5354606863977
UBP1,hsa-miR-18a-3p,OTUD4,2.316517771,-8.5354606863977
UBP1,hsa-miR-18a-3p,GTF2A1,9.106144853,7.8976658705342
UBP1,hsa-miR-18a-3p,GTF2A1,2.316517771,7.8976658705342
UBP1,hsa-miR-18a-3p,MBD1,9.106144853,5.4082919838901
UBP1,hsa-miR-18a-3p,MBD1,2.316517771,5.4082919838901
UBP1,hsa-miR-18a-3p,IFNAR2,9.106144853,-2.446300988339
UBP1,hsa-miR-18a-3p,IFNAR2,2.316517771,-2.446300988339
UBP1,hsa-miR-18a-3p,YTHDC1,9.106144853,3.5210408694855
UBP1,hsa-miR-18a-3p,YTHDC1,2.316517771,3.5210408694855
UBP1,hsa-miR-18a-3p,HIF1AN,9.106144853,7.6850079200301
UBP1,hsa-miR-18a-3p,HIF1AN,2.316517771,7.6850079200301
UBP1,hsa-miR-18a-3p,ATXN2L,9.106144853,8.8684120827783
UBP1,hsa-miR-18a-3p,ATXN2L,2.316517771,8.8684120827783
UBP1,hsa-miR-18a-3p,LSM4,9.106144853,17.616167396811
UBP1,hsa-miR-18a-3p,LSM4,2.316517771,17.616167396811
UBP1,hsa-miR-18a-3p,RDX,9.106144853,4.3297081911944
UBP1,hsa-miR-18a-3p,RDX,2.316517771,4.3297081911944
UBP1,hsa-miR-18a-3p,ELOVL1,9.106144853,34.638181561328
UBP1,hsa-miR-18a-3p,ELOVL1,2.316517771,34.638181561328
UBP1,hsa-miR-18a-3p,MID1IP1,9.106144853,56.2248960653151
UBP1,hsa-miR-18a-3p,MID1IP1,2.316517771,56.2248960653151
UBP1,hsa-miR-18a-3p,CCNT2,9.106144853,-4.2153201581725
UBP1,hsa-miR-18a-3p,CCNT2,2.316517771,-4.2153201581725
UBP1,hsa-miR-18a-3p,CITED2,9.106144853,92.128378201233
UBP1,hsa-miR-18a-3p,CITED2,2.316517771,92.128378201233
PPP4C,hsa-miR-490-3p,PCBP1,21.47801242,47.09204112444
PPP4C,hsa-miR-490-3p,PCBP1,-1.56521021,47.09204112444
PPP4C,hsa-miR-490-3p,PCBP1,11.604680152,47.09204112444
PPP4C,hsa-miR-490-3p,PCBP1,2.524767558,47.09204112444
PPP4C,hsa-miR-490-3p,PCBP1,17.34224372,47.09204112444
PPP4C,hsa-miR-490-3p,HNRNPA1,21.47801242,19.619896998074
PPP4C,hsa-miR-490-3p,HNRNPA1,-1.56521021,19.619896998074
PPP4C,hsa-miR-490-3p,HNRNPA1,11.604680152,19.619896998074
PPP4C,hsa-miR-490-3p,HNRNPA1,2.524767558,19.619896998074
PPP4C,hsa-miR-490-3p,HNRNPA1,17.34224372,19.619896998074
PPP4C,hsa-miR-490-3p,CDK1,21.47801242,-1.1973580957852
PPP4C,hsa-miR-490-3p,CDK1,-1.56521021,-1.1973580957852
PPP4C,hsa-miR-490-3p,CDK1,11.604680152,-1.1973580957852
PPP4C,hsa-miR-490-3p,CDK1,2.524767558,-1.1973580957852
PPP4C,hsa-miR-490-3p,CDK1,17.34224372,-1.1973580957852
PPP4C,hsa-miR-490-3p,CALM2,21.47801242,71.591073245397
PPP4C,hsa-miR-490-3p,CALM2,-1.56521021,71.591073245397
PPP4C,hsa-miR-490-3p,CALM2,11.604680152,71.591073245397
PPP4C,hsa-miR-490-3p,CALM2,2.524767558,71.591073245397
PPP4C,hsa-miR-490-3p,CALM2,17.34224372,71.591073245397
PPP4C,hsa-miR-490-3p,SMARCD1,21.47801242,2.7128895795492
PPP4C,hsa-miR-490-3p,SMARCD1,-1.56521021,2.7128895795492
PPP4C,hsa-miR-490-3p,SMARCD1,11.604680152,2.7128895795492
PPP4C,hsa-miR-490-3p,SMARCD1,2.524767558,2.7128895795492
PPP4C,hsa-miR-490-3p,SMARCD1,17.34224372,2.7128895795492
PPP4C,hsa-miR-490-3p,RSRC2,21.47801242,2.4534701538796
PPP4C,hsa-miR-490-3p,RSRC2,-1.56521021,2.4534701538796
PPP4C,hsa-miR-490-3p,RSRC2,11.604680152,2.4534701538796
PPP4C,hsa-miR-490-3p,RSRC2,2.524767558,2.4534701538796
PPP4C,hsa-miR-490-3p,RSRC2,17.34224372,2.4534701538796
PPP4C,hsa-miR-490-3p,NUFIP2,21.47801242,-8.941175257401
PPP4C,hsa-miR-490-3p,NUFIP2,-1.56521021,-8.941175257401
PPP4C,hsa-miR-490-3p,NUFIP2,11.604680152,-8.941175257401
PPP4C,hsa-miR-490-3p,NUFIP2,2.524767558,-8.941175257401
PPP4C,hsa-miR-490-3p,NUFIP2,17.34224372,-8.941175257401
PPP4C,hsa-miR-490-3p,HMGA2,21.47801242,-4.9517692895624
PPP4C,hsa-miR-490-3p,HMGA2,-1.56521021,-4.9517692895624
PPP4C,hsa-miR-490-3p,HMGA2,11.604680152,-4.9517692895624
PPP4C,hsa-miR-490-3p,HMGA2,2.524767558,-4.9517692895624
PPP4C,hsa-miR-490-3p,HMGA2,17.34224372,-4.9517692895624
PPP4C,hsa-miR-490-3p,AHCTF1,21.47801242,-4.431203307256
PPP4C,hsa-miR-490-3p,AHCTF1,-1.56521021,-4.431203307256
PPP4C,hsa-miR-490-3p,AHCTF1,11.604680152,-4.431203307256
PPP4C,hsa-miR-490-3p,AHCTF1,2.524767558,-4.431203307256
PPP4C,hsa-miR-490-3p,AHCTF1,17.34224372,-4.431203307256
PPP4C,hsa-miR-490-3p,AKIRIN1,21.47801242,25.451880433203
PPP4C,hsa-miR-490-3p,AKIRIN1,-1.56521021,25.451880433203
PPP4C,hsa-miR-490-3p,AKIRIN1,11.604680152,25.451880433203
PPP4C,hsa-miR-490-3p,AKIRIN1,2.524767558,25.451880433203
PPP4C,hsa-miR-490-3p,AKIRIN1,17.34224372,25.451880433203
PPP4C,hsa-miR-490-3p,TGFBR1,21.47801242,-12.4430518484171
PPP4C,hsa-miR-490-3p,TGFBR1,-1.56521021,-12.4430518484171
PPP4C,hsa-miR-490-3p,TGFBR1,11.604680152,-12.4430518484171
PPP4C,hsa-miR-490-3p,TGFBR1,2.524767558,-12.4430518484171
PPP4C,hsa-miR-490-3p,TGFBR1,17.34224372,-12.4430518484171
PPP4C,hsa-miR-490-3p,YWHAE,21.47801242,52.266936457293
PPP4C,hsa-miR-490-3p,YWHAE,-1.56521021,52.266936457293
PPP4C,hsa-miR-490-3p,YWHAE,11.604680152,52.266936457293
PPP4C,hsa-miR-490-3p,YWHAE,2.524767558,52.266936457293
PPP4C,hsa-miR-490-3p,YWHAE,17.34224372,52.266936457293
PPP4C,hsa-miR-490-3p,AKIRIN2,21.47801242,29.2886724922781
PPP4C,hsa-miR-490-3p,AKIRIN2,-1.56521021,29.2886724922781
PPP4C,hsa-miR-490-3p,AKIRIN2,11.604680152,29.2886724922781
PPP4C,hsa-miR-490-3p,AKIRIN2,2.524767558,29.2886724922781
PPP4C,hsa-miR-490-3p,AKIRIN2,17.34224372,29.2886724922781
PPP4C,hsa-miR-490-3p,VDAC1,21.47801242,59.275231244081
PPP4C,hsa-miR-490-3p,VDAC1,-1.56521021,59.275231244081
PPP4C,hsa-miR-490-3p,VDAC1,11.604680152,59.275231244081
PPP4C,hsa-miR-490-3p,VDAC1,2.524767558,59.275231244081
PPP4C,hsa-miR-490-3p,VDAC1,17.34224372,59.275231244081
PPP4C,hsa-miR-490-3p,TNKS2,21.47801242,-1.6903795348873
PPP4C,hsa-miR-490-3p,TNKS2,-1.56521021,-1.6903795348873
PPP4C,hsa-miR-490-3p,TNKS2,11.604680152,-1.6903795348873
PPP4C,hsa-miR-490-3p,TNKS2,2.524767558,-1.6903795348873
PPP4C,hsa-miR-490-3p,TNKS2,17.34224372,-1.6903795348873
PPP4C,hsa-miR-490-3p,PAPOLA,21.47801242,24.638621479031
PPP4C,hsa-miR-490-3p,PAPOLA,-1.56521021,24.638621479031
PPP4C,hsa-miR-490-3p,PAPOLA,11.604680152,24.638621479031
PPP4C,hsa-miR-490-3p,PAPOLA,2.524767558,24.638621479031
PPP4C,hsa-miR-490-3p,PAPOLA,17.34224372,24.638621479031
PPP4C,hsa-miR-490-3p,TMED2,21.47801242,35.980855392393
PPP4C,hsa-miR-490-3p,TMED2,-1.56521021,35.980855392393
PPP4C,hsa-miR-490-3p,TMED2,11.604680152,35.980855392393
PPP4C,hsa-miR-490-3p,TMED2,2.524767558,35.980855392393
PPP4C,hsa-miR-490-3p,TMED2,17.34224372,35.980855392393
PPP4C,hsa-miR-490-3p,MORF4L2,21.47801242,31.187916093826
PPP4C,hsa-miR-490-3p,MORF4L2,-1.56521021,31.187916093826
PPP4C,hsa-miR-490-3p,MORF4L2,11.604680152,31.187916093826
PPP4C,hsa-miR-490-3p,MORF4L2,2.524767558,31.187916093826
PPP4C,hsa-miR-490-3p,MORF4L2,17.34224372,31.187916093826
PPP4C,hsa-miR-490-3p,UBA2,21.47801242,18.351945161739
PPP4C,hsa-miR-490-3p,UBA2,-1.56521021,18.351945161739
PPP4C,hsa-miR-490-3p,UBA2,11.604680152,18.351945161739
PPP4C,hsa-miR-490-3p,UBA2,2.524767558,18.351945161739
PPP4C,hsa-miR-490-3p,UBA2,17.34224372,18.351945161739
PPP4C,hsa-miR-490-3p,CDK2,21.47801242,4.7635096639208
PPP4C,hsa-miR-490-3p,CDK2,-1.56521021,4.7635096639208
PPP4C,hsa-miR-490-3p,CDK2,11.604680152,4.7635096639208
PPP4C,hsa-miR-490-3p,CDK2,2.524767558,4.7635096639208
PPP4C,hsa-miR-490-3p,CDK2,17.34224372,4.7635096639208
LTBP3,hsa-miR-149-3p,PSAP,3.80003639,485.28668116551
LTBP3,hsa-miR-149-3p,PSAP,-744.258489,485.28668116551
LTBP3,hsa-miR-149-3p,PSAP,1.304033736,485.28668116551
LTBP3,hsa-miR-149-3p,PSAP,4.464365228,485.28668116551
LTBP3,hsa-miR-149-3p,YWHAE,3.80003639,52.266936457293
LTBP3,hsa-miR-149-3p,YWHAE,-744.258489,52.266936457293
LTBP3,hsa-miR-149-3p,YWHAE,1.304033736,52.266936457293
LTBP3,hsa-miR-149-3p,YWHAE,4.464365228,52.266936457293
LTBP3,hsa-miR-149-3p,MKNK2,3.80003639,12.77754871433
LTBP3,hsa-miR-149-3p,MKNK2,-744.258489,12.77754871433
LTBP3,hsa-miR-149-3p,MKNK2,1.304033736,12.77754871433
LTBP3,hsa-miR-149-3p,MKNK2,4.464365228,12.77754871433
LTBP3,hsa-miR-149-3p,KHSRP,3.80003639,33.509124015646
LTBP3,hsa-miR-149-3p,KHSRP,-744.258489,33.509124015646
LTBP3,hsa-miR-149-3p,KHSRP,1.304033736,33.509124015646
LTBP3,hsa-miR-149-3p,KHSRP,4.464365228,33.509124015646
LTBP3,hsa-miR-149-3p,FGFR1,3.80003639,24.585127889861
LTBP3,hsa-miR-149-3p,FGFR1,-744.258489,24.585127889861
LTBP3,hsa-miR-149-3p,FGFR1,1.304033736,24.585127889861
LTBP3,hsa-miR-149-3p,FGFR1,4.464365228,24.585127889861
LTBP3,hsa-miR-149-3p,GPC1,3.80003639,5.5499954967613
LTBP3,hsa-miR-149-3p,GPC1,-744.258489,5.5499954967613
LTBP3,hsa-miR-149-3p,GPC1,1.304033736,5.5499954967613
LTBP3,hsa-miR-149-3p,GPC1,4.464365228,5.5499954967613
LTBP3,hsa-miR-149-3p,DEDD,3.80003639,9.8765574696136
LTBP3,hsa-miR-149-3p,DEDD,-744.258489,9.8765574696136
LTBP3,hsa-miR-149-3p,DEDD,1.304033736,9.8765574696136
LTBP3,hsa-miR-149-3p,DEDD,4.464365228,9.8765574696136
LTBP3,hsa-miR-149-3p,AGO2,3.80003639,4.34806946947398
LTBP3,hsa-miR-149-3p,AGO2,-744.258489,4.34806946947398
LTBP3,hsa-miR-149-3p,AGO2,1.304033736,4.34806946947398
LTBP3,hsa-miR-149-3p,AGO2,4.464365228,4.34806946947398
LTBP3,hsa-miR-149-3p,BCL2L2,3.80003639,-1.901102366244
LTBP3,hsa-miR-149-3p,BCL2L2,-744.258489,-1.901102366244
LTBP3,hsa-miR-149-3p,BCL2L2,1.304033736,-1.901102366244
